count,ax,ay,az,gx,gy,gz
7197,-7956,-80,15440,-157,533,-943
7198,-8104,208,16052,-159,519,-1017
7199,-8424,120,16184,-267,515,-860
7200,-8876,224,15880,-362,366,-713
7201,-8560,24,16236,-514,201,-500
7202,-9216,-108,16288,-682,114,-410
7203,-8484,-552,15796,-759,91,-450
7204,-8376,-304,15812,-677,115,-403
7205,-8236,-156,15788,-614,179,-256
7206,-8308,-132,15696,-632,165,-248
7207,-8972,180,16216,-777,57,-225
7208,-8828,304,16292,-853,-88,-35
7209,-8612,236,16232,-989,-265,167
7210,-8728,-184,16060,-1118,-471,279
7211,-9016,-472,16096,-1335,-757,301
7212,-8984,-496,15524,-1250,-929,336
7213,-9004,-284,15716,-1161,-1157,300
7214,-8692,-60,15784,-1056,-1271,361
7215,-8884,-120,16192,-1166,-1700,423
7216,-9140,-200,16072,-1318,-2092,410
7217,-8864,-36,15572,-1338,-2418,429
7218,-8772,36,15780,-1145,-2646,333
7219,-9124,160,16056,-1171,-3088,279
7220,-8780,-544,15904,-1087,-3487,273
7221,-8380,-676,16164,-1206,-3522,234
7222,-7904,-652,16036,-1272,-3467,130
7223,-8268,-304,15932,-1118,-3436,55
7224,-8204,-228,15668,-957,-3290,-25
7225,-8416,136,16120,-832,-3446,-30
7226,-8532,276,16388,-962,-3773,212
7227,-6904,-1316,16724,-1309,-4085,442
7228,-11704,-496,15384,-1144,-5411,497
7229,-6864,-96,18944,-1032,-5407,-221
7230,-8396,-968,16612,-555,-6301,-103
7231,-7360,-544,15932,-808,-6574,-238
7232,-7700,-676,16028,-1120,-6324,-505
7233,-6672,-524,16648,-772,-5763,-854
7234,-9912,228,15452,-149,-5335,-1337
7235,-6104,920,18028,-115,-7558,-224
7236,-8780,-80,18332,-1123,-8530,90
7237,-7380,-512,17260,-1794,-7880,-350
7238,-5056,-984,15900,-758,-9201,-413
7239,-7020,-296,16880,-319,-9122,-258
7240,-4772,132,17704,-1059,-8766,-320
7241,-5004,-124,18332,-1238,-8946,-143
7242,-5364,-256,18016,-1110,-8877,-27
7243,-5864,-136,17476,-792,-9076,-206
7244,-6124,76,17980,-859,-9471,-196
7245,-4932,-408,17800,-896,-9898,-94
7246,-5456,-472,17456,-871,-10664,-89
7247,-4836,-324,17476,-1096,-10615,-129
7248,-4284,-572,17608,-944,-10903,-142
7249,-4484,-272,17956,-1036,-11216,-52
7250,-3948,-248,18376,-1040,-11360,-61
7251,-3912,-184,18008,-1050,-11605,-76
7252,-3532,-380,18016,-1053,-11761,-76
7253,-2804,-160,18284,-985,-11825,-91
7254,-2712,-508,17880,-860,-11893,-109
7255,-2104,-52,18388,-1013,-11704,-138
7256,-1388,-68,18588,-997,-11537,-147
7257,-1412,-84,18344,-967,-11133,-160
7258,-764,-232,18160,-891,-10732,-173
7259,-392,-488,18524,-924,-10227,-189
7260,-272,-24,18984,-1025,-9918,-192
7261,388,-284,18780,-999,-9560,-155
7262,-388,-308,18236,-972,-9441,-183
7263,560,-640,18060,-916,-8853,-151
7264,268,-416,18568,-870,-8740,-140
7265,444,-496,18880,-992,-8366,-121
7266,416,-284,18820,-996,-8147,-110
7267,1124,-316,18548,-957,-7677,-120
7268,988,-584,18320,-851,-7324,-124
7269,1248,528,19296,-1090,-6783,-143
7270,1576,-504,18824,-983,-6717,-145
7271,1696,-424,18464,-963,-6359,-198
7272,2136,-572,18740,-884,-6018,-213
7273,2120,-460,18464,-930,-5392,-262
7274,2520,-240,18684,-944,-4895,-324
7275,2020,-296,18596,-892,-4501,-385
7276,2404,-392,18880,-857,-4207,-511
7277,1968,-276,18392,-815,-3884,-643
7278,3876,-1268,18768,-861,-3511,-867
7279,8,-1316,16856,-899,-3670,-427
7280,1256,-272,18560,-1001,-2878,44
7281,2540,-536,18968,-799,-3144,-57
7282,1936,-452,18780,-783,-3040,146
7283,2112,112,18764,-883,-3190,388
7284,2668,-744,18236,-805,-3240,448
7285,2456,-780,18364,-684,-3290,564
7286,2800,-612,18332,-658,-3035,734
7287,4140,-836,20980,-770,-2590,198
7288,2380,-984,17648,-1123,-1837,-47
7289,728,-908,16960,-673,-2539,-285
7290,3112,-232,18560,-845,-2660,-242
7291,3076,-468,18812,-867,-2279,-63
7292,2640,24,18832,-955,-2096,-239
7293,3092,-428,18224,-718,-2434,-410
7294,2492,-728,18008,-804,-2120,-222
7295,3608,-548,18828,-868,-1784,-275
7296,3120,-260,18816,-1045,-1671,-465
7297,4804,-804,19180,-766,-963,-414
7298,1664,-344,17560,-533,-1634,-376
7299,3636,-492,18972,-890,-442,-291
7300,2684,-208,19252,-993,-897,-309
7301,2760,-488,18332,-881,-868,-204
7302,2648,-692,18292,-715,-1037,-178
7303,2528,-296,18716,-861,-1001,-169
7304,2760,-204,18576,-970,-1211,-162
7305,2636,-244,18384,-834,-1362,-98
7306,2876,-332,18400,-548,-1439,-44
7307,2552,-464,18572,-479,-1621,-46
7308,2628,-396,18700,-756,-1749,-52
7309,2700,-712,18384,-789,-1923,-45
7310,2756,-256,18700,-734,-2243,-102
7311,3028,-568,18464,-696,-2355,-92
7312,3380,-596,18628,-772,-2527,-126
7313,3512,-480,18360,-901,-2470,-206
7314,3536,-628,18460,-868,-2436,-195
7315,3664,-412,18356,-847,-2407,-221
7316,3932,-372,18540,-870,-2270,-270
7317,3688,-248,18324,-935,-2207,-263
7318,3764,-556,18212,-932,-2231,-322
7319,3768,-260,18560,-958,-2220,-380
7320,3388,-76,19252,-1170,-2310,-500
7321,3076,428,18280,-1252,-3028,-742
7322,4508,-312,18100,-1112,-3235,-657
7323,3748,-356,18580,-787,-3440,-618
7324,4080,-472,18776,-838,-3716,-947
7325,4336,-204,18332,-1165,-3883,-1121
7326,3948,-504,17608,-1212,-3802,-1084
7327,5484,-244,18428,-957,-3972,-1423
7328,5380,-632,17928,-1006,-3657,-1254
7329,4780,-520,18240,-1193,-3653,-1355
7330,5436,60,18244,-1286,-3488,-1818
7331,5192,432,18160,-1358,-3336,-1770
7332,5592,-612,17604,-1176,-3051,-1717
7333,5324,-564,17936,-1471,-2247,-1844
7334,7332,-680,18524,-1419,-1838,-2089
7335,6608,-588,18012,-1527,-1165,-2061
7336,6584,-156,18216,-1220,-617,-2189
7337,5856,-988,17320,-1133,33,-2274
7338,5828,-272,17196,-1396,756,-2404
7339,6424,-92,17792,-1467,1168,-2560
7340,5892,-112,18768,-1416,1842,-2705
7341,6044,-408,17404,-1347,1844,-2820
7342,5796,308,18308,-1381,2530,-2809
7343,6052,-488,18256,-1276,2276,-2771
7344,4824,-200,17416,-1390,2331,-2786
7345,6956,-828,19144,-1380,3010,-3046
7346,7836,-1480,18452,-1448,2537,-3019
7347,5356,-872,18120,-1672,2674,-2949
7348,5248,-584,19456,-1349,2785,-3007
7349,3528,-500,18404,-1268,2085,-3175
7350,3520,-860,17540,-1427,1824,-3107
7351,4612,-1168,19208,-1424,1795,-3137
7352,3444,-612,18816,-1387,1249,-2922
7353,4520,-892,18108,-1214,662,-2840
7354,2900,-1868,17444,-1249,376,-2983
7355,3592,56,18332,-1411,-517,-3017
7356,1428,-124,17712,-1498,-718,-2715
7357,4096,-1820,17312,-1376,-1242,-3037
7358,4940,-148,18536,-1595,-1837,-3183
7359,-228,560,15316,-1489,-2559,-2809
7360,7632,1016,21696,-1415,-2531,-2815
7361,1536,148,14332,-1532,-3893,-2910
7362,2384,-1328,17108,-1624,-3519,-2975
7363,3796,-556,18676,-1530,-4399,-2553
7364,3592,-868,17864,-1503,-5202,-2752
7365,5636,-528,17452,-1708,-5046,-2956
7366,7608,-2028,19240,-1638,-5893,-2637
7367,4584,-1528,17856,-1771,-6452,-2571
7368,6008,1216,18172,-1785,-6400,-2732
7369,7892,508,18416,-1952,-6705,-2511
7370,7508,-392,18356,-2349,-6693,-2878
7371,6248,824,18472,-2304,-6349,-2995
7372,5796,940,19492,-1785,-6534,-2362
7373,3608,-32,15652,-1316,-6924,-2282
7374,5916,-1064,17788,-1354,-6193,-2590
7375,7552,-1848,19016,-1942,-5307,-2264
7376,7936,-548,17048,-2172,-5541,-1953
7377,8116,980,17068,-1851,-5439,-1808
7378,9656,-48,17340,-1334,-4576,-1518
7379,8504,92,17468,-1399,-4086,-1451
7380,8760,-1264,19748,-1414,-1979,-1213
7381,7772,-772,17524,-1336,-808,-46
7382,5948,-736,17320,-777,464,1198
7383,8200,628,17576,-742,-2157,-1069
7384,8712,-508,18124,-1127,1438,-592
7385,7504,-636,17628,-1429,699,317
7386,4996,136,18832,-1023,863,520
7387,8852,-1136,19192,225,2487,790
7388,7276,-1068,17644,171,2038,971
7389,3776,-1076,15868,-411,2477,956
7390,6672,-752,18272,-768,4052,1375
7391,5480,-272,17428,-322,4189,1097
7392,5076,116,18212,89,5751,1193
7393,6652,-784,18144,185,6748,1189
7394,9384,324,18920,80,3864,1907
7395,7700,1520,18064,-367,6025,2470
7396,5332,-476,16348,480,6378,2064
7397,5556,648,19180,695,5501,1625
7398,4428,-688,17948,-97,5587,1460
7399,4836,-520,19008,-873,5896,1021
7400,4896,36,18248,-835,5577,534
7401,4476,56,17500,-453,5495,434
7402,4572,-340,17568,-236,4934,466
7403,4780,16,18540,-413,4628,634
7404,3948,-700,18152,-534,4435,722
7405,4196,-424,18524,-663,3806,609
7406,4244,-36,18220,-622,3232,720
7407,4140,-200,17712,-282,3013,984
7408,4640,-316,17800,-201,2560,973
7409,4848,-668,18004,-195,2490,1135
7410,4008,-1068,18120,-366,2287,1173
7411,3952,-1444,19112,-694,2440,1182
7412,3788,-1240,17900,-838,1793,1400
7413,4264,820,18052,-724,1355,1444
7414,4132,412,18212,-547,1218,1491
7415,4220,76,17748,-129,1437,1856
7416,4232,-608,18724,213,1068,1868
7417,5296,-520,18916,-166,604,1627
7418,4100,-764,18212,-608,849,1769
7419,4876,-380,18888,-504,656,1865
7420,4240,380,18120,-277,317,1959
7421,4756,-104,17668,18,931,2320
7422,3860,28,17460,-53,998,2412
7423,3928,-216,18236,-369,918,2450
7424,4404,108,18772,-485,1150,2517
7425,2996,1272,18564,-198,939,2430
7426,4588,-28,18172,132,962,2595
7427,4416,-1256,18576,297,1144,2555
7428,4492,-392,17092,-130,1273,2778
7429,5300,-276,18364,-140,2117,3059
7430,3904,16,17068,-16,1929,3205
7431,6084,-524,19228,111,2232,3355
7432,4632,-632,18820,192,1769,3151
7433,5912,-1412,18480,73,2375,3492
7434,4384,-52,18176,-168,2097,3643
7435,4112,-544,18944,234,2389,3761
7436,3924,-1188,18032,242,2389,3770
7437,3148,0,18292,171,2551,3872
7438,4536,-1816,19768,-80,2911,4026
7439,4608,148,19020,-69,2763,4099
7440,7052,888,18772,-67,3571,4213
7441,2792,-700,18788,215,3790,4448
7442,3476,-1676,18160,247,3772,4552
7443,3876,-408,16708,91,3790,4870
7444,7220,532,18968,275,4121,4776
7445,7724,-124,20228,484,4868,4939
7446,6352,-820,20564,201,5168,4981
7447,1196,12,18060,-170,4690,4948
7448,1204,-2108,19884,-357,5258,5124
7449,2244,2260,16548,-248,5258,4901
7450,3548,772,18312,-97,5276,4977
7451,612,1456,17740,-165,5406,5209
7452,2308,1268,16536,-87,6797,5512
7453,8348,-2716,23400,369,6648,5413
7454,1308,-1088,19316,109,6097,5074
7455,2472,268,16944,-376,7005,5208
7456,3124,376,18568,-545,6707,4941
7457,2688,-1120,18668,-335,7212,4919
7458,1372,-1136,17540,-405,7193,4952
7459,2952,348,17660,-339,7231,4703
7460,3660,-2404,18304,-349,7540,5131
7461,2712,-784,19200,-475,7458,5221
7462,3928,-1396,22224,-210,8114,5296
7463,-1460,200,17824,-175,7441,5121
7464,2032,-448,19460,-485,7673,5011
7465,1328,40,18752,-791,7008,5003
7466,176,-736,18024,-765,6692,4760
7467,840,-936,18028,-620,6162,4514
7468,1000,-584,18096,-651,5766,4282
7469,1756,-804,18784,-757,5539,3755
7470,1332,-708,19208,-880,5302,3101
7471,-1280,-544,19316,-850,5177,2638
7472,-316,-524,18104,-725,6920,4045
7473,628,-108,17996,-534,5393,3515
7474,944,-388,19944,-500,5187,2946
7475,-1120,-1832,17556,-603,5756,2920
7476,712,-1172,19124,-993,4851,2485
7477,1008,-1164,18044,-1193,5033,2264
7478,-1532,236,18400,-923,5188,2118
7479,600,520,19048,-864,5084,1774
7480,1184,-48,19368,-680,5677,1731
7481,-1012,-732,18188,-569,5134,1569
7482,-2200,-1176,18296,-802,4605,1005
7483,-524,-972,19632,-967,4195,319
7484,-964,-408,18756,-1060,3970,109
7485,-388,-168,18660,-942,3543,54
7486,-884,-216,18436,-751,3450,-111
7487,-716,-408,18192,-743,4028,-8
7488,-760,-424,18652,-815,4103,131
7489,-660,-296,18884,-908,4329,352
7490,-2236,-696,18492,-870,4251,383
7491,-2076,-76,18664,-828,4159,129
7492,-2356,84,18984,-804,3843,-189
7493,-2324,-84,18708,-865,3586,-218
7494,-2280,-220,18032,-577,2890,0
7495,-2628,-1264,17648,-466,2558,57
7496,-2444,-236,18004,-868,2177,-108
7497,-2072,-100,19324,-1048,1942,-168
7498,-2552,-96,18724,-1082,1450,34
7499,-2528,-4,18332,-896,1242,230
7500,-2784,-436,17940,-751,725,356
7501,-3028,-752,18420,-721,350,363
7502,-3028,-344,18776,-919,-156,128
7503,-2796,368,19864,-1143,-549,-246
7504,-3080,300,18644,-1018,-1319,-225
7505,-2968,100,18336,-544,-1952,31
7506,-3116,-592,18588,-518,-2453,-86
7507,-2224,-924,18732,-799,-2939,-177
7508,-2012,-776,18568,-1017,-3591,-66
7509,-2556,-88,18564,-1076,-4067,-78
7510,-2320,-328,18468,-894,-4517,-136
7511,-2284,-116,18500,-818,-4949,-104
7512,-1968,-220,18616,-908,-5449,-82
7513,-1904,-576,18372,-980,-5758,-59
7514,-1544,-504,18500,-953,-6231,-67
7515,-1924,-88,19000,-971,-6620,-96
7516,-1548,-440,18696,-947,-6926,-95
7517,-764,-124,18960,-1019,-7074,-57
7518,-808,-312,18376,-911,-7290,-85
7519,-496,-308,18340,-899,-7410,-91
7520,-356,-400,18892,-858,-7582,-82
7521,-324,-296,18876,-947,-7805,-90
7522,32,-620,18444,-977,-7907,-50
7523,360,-536,18484,-1023,-7944,-81
7524,888,-288,18512,-1037,-7922,-115
7525,1128,-244,18584,-959,-7723,-94
7526,1468,-220,18816,-1004,-7420,-74
7527,1996,-484,18560,-975,-7031,-80
7528,2252,-584,18648,-962,-6565,-103
7529,2604,-308,18760,-985,-5948,-124
7530,2832,-388,18816,-1005,-5196,-84
7531,3388,-292,18564,-969,-4368,-98
7532,3480,-184,18600,-943,-3340,-119
7533,3812,-304,18404,-854,-2325,-104
7534,3776,-380,18516,-791,-1175,-97
7535,4004,-472,18596,-807,-79,-88
7536,3836,-480,18508,-818,977,-107
7537,3932,-316,18352,-764,2019,-63
7538,3460,-432,18520,-688,3042,-125
7539,3316,-260,18552,-686,3957,-85
7540,2916,-360,18728,-709,4664,-77
7541,2808,-444,18452,-688,5399,-37
7542,2280,-588,18284,-698,5954,-86
7543,2244,-332,18568,-688,6564,-90
7544,1924,-400,18624,-738,7060,-72
7545,1780,-252,18632,-729,7499,-87
7546,1636,-548,18684,-651,7995,-76
7547,1496,-380,18512,-614,8385,-101
7548,1200,-240,18612,-703,8828,-96
7549,1112,-384,18748,-708,9281,-106
7550,740,-432,18660,-673,9553,-77
7551,644,-220,18888,-699,9882,-100
7552,92,-560,18284,-599,10115,-88
7553,-76,-364,18548,-595,10402,-113
7554,-412,-512,18516,-652,10529,-67
7555,-476,-456,18220,-752,10670,-55
7556,-848,-384,18488,-736,10785,-74
7557,-1308,-204,18492,-663,10790,-106
7558,-2016,-236,18432,-601,10677,-64
7559,-2072,-436,18208,-665,10502,-27
7560,-2552,-132,18280,-735,10389,-66
7561,-2836,-628,18000,-668,10154,-35
7562,-3048,-656,18476,-560,9823,-37
7563,-3588,-160,18304,-698,9224,-83
7564,-3776,-264,18140,-757,8590,-120
7565,-3944,-144,18224,-837,8013,-208
7566,-4904,-396,18216,-681,7349,-99
7567,-4852,-552,17944,-667,6442,-83
7568,-4832,-552,18100,-800,5643,-100
7569,-5384,-272,18064,-869,4740,-92
7570,-5392,-164,18328,-817,3720,-100
7571,-5320,-216,18024,-730,2761,-91
7572,-5308,-316,17940,-691,1905,-108
7573,-5284,-508,18040,-784,1104,-99
7574,-5260,-384,18096,-864,429,-93
7575,-4824,-316,18168,-872,-283,-118
7576,-4888,-248,18012,-839,-925,-65
7577,-5036,-312,18032,-853,-1642,-52
7578,-5068,-396,18036,-855,-2339,-72
7579,-5028,-356,18200,-897,-3087,-72
7580,-4964,-324,18156,-930,-3810,-66
7581,-4924,-408,18092,-917,-4583,-81
7582,-4792,-192,18240,-892,-5330,-79
7583,-4588,-356,18324,-901,-6098,-95
7584,-4444,-560,18092,-914,-6844,-46
7585,-4260,-420,18228,-942,-7533,-96
7586,-3920,-336,18256,-985,-8155,-103
7587,-3416,-364,18420,-964,-8702,-132
7588,-3164,-256,18332,-940,-9203,-109
7589,-2888,-376,18364,-872,-9698,-123
7590,-2632,-452,18480,-878,-10074,-112
7591,-2304,-480,18416,-943,-10381,-101
7592,-1880,-428,18464,-999,-10672,-117
7593,-1648,-284,18432,-990,-10887,-120
7594,-872,-380,18680,-896,-10995,-83
7595,-648,-292,18480,-916,-11025,-73
7596,-376,-416,18492,-974,-10929,-87
7597,140,-436,18516,-991,-10748,-93
7598,220,-340,18536,-1007,-10587,-89
7599,704,-440,18516,-923,-10361,-94
7600,780,-540,18364,-961,-10070,-93
7601,1212,-276,18404,-979,-9739,-124
7602,1720,-408,18616,-982,-9288,-85
7603,2004,-492,18568,-967,-8809,-93
7604,2348,-360,18300,-923,-8249,-74
7605,2352,-536,18416,-972,-7601,-84
7606,2836,-332,18668,-964,-6861,-107
7607,3116,-344,18668,-950,-6039,-109
7608,3604,-408,18644,-873,-5077,-115
7609,3640,-592,18268,-862,-4066,-95
7610,3800,-908,18208,-861,-2930,-90
7611,4060,-424,18540,-873,-1822,-107
7612,4504,-488,18436,-824,-566,-76
7613,4448,-388,18248,-825,686,-81
7614,4484,-464,18568,-781,1891,-101
7615,4264,-436,18312,-723,3103,-90
7616,4152,-432,18460,-705,4306,-75
7617,3860,-528,18532,-705,5411,-70
7618,3324,-488,18580,-717,6329,-60
7619,2988,-352,18548,-717,7119,-68
7620,2468,-412,18624,-718,7738,-72
7621,2208,-344,18548,-657,8328,-66
7622,2124,-704,18616,-615,8789,-64
7623,1716,-364,18588,-706,9216,-85
7624,1300,-568,18528,-698,9551,-91
7625,1020,-408,18480,-697,9958,-98
7626,640,-332,18772,-670,10138,-90
7627,600,-280,18632,-620,10243,-98
7628,52,-156,18904,-678,10479,-109
7629,-76,-216,18588,-672,10627,-108
7630,-388,-56,18420,-683,10600,-135
7631,-532,-384,18436,-630,10712,-110
7632,-796,-112,18308,-699,10696,-143
7633,-1484,-388,18732,-727,10561,-158
7634,-1916,-388,18536,-594,10479,-116
7635,-2348,-424,18240,-629,10107,-80
7636,-2548,-592,18168,-741,9759,-54
7637,-2964,-504,18328,-765,9306,-43
7638,-3244,240,18804,-925,8849,-101
7639,-3856,-284,18284,-661,8071,-95
7640,-3952,-32,18432,-627,7325,-73
7641,-4252,-488,18524,-724,6573,-86
7642,-4408,-328,18060,-773,5730,-103
7643,-4560,-336,18028,-755,4878,-103
7644,-4344,-388,18444,-760,4091,-109
7645,-4408,-264,18312,-768,3271,-92
7646,-4404,-272,18200,-805,2596,-59
7647,-4428,-412,18128,-788,1952,-63
7648,-4376,-352,18128,-764,1300,-85
7649,-4432,-208,18252,-797,656,-66
7650,-4472,-184,18316,-801,11,-40
7651,-4488,-260,18024,-839,-611,-35
7652,-4412,-384,18196,-833,-1313,-70
7653,-4308,-268,18404,-840,-1917,-50
7654,-4436,-376,18336,-894,-2591,-47
7655,-4168,-404,18176,-909,-3262,-46
7656,-4204,-416,18208,-915,-3982,-60
7657,-4104,-220,18324,-888,-4657,-67
7658,-3792,-244,18360,-898,-5240,-77
7659,-3860,-552,18404,-991,-5914,-92
7660,-3484,-272,18416,-979,-6508,-94
7661,-3384,-300,18548,-896,-7102,-105
7662,-3324,-388,18348,-869,-7716,-96
7663,-3096,-412,18520,-935,-8374,-96
7664,-3012,-444,18444,-963,-8908,-112
7665,-2544,-188,18452,-931,-9530,-113
7666,-2492,-368,18376,-956,-10069,-97
7667,-2108,-376,18488,-941,-10506,-135
7668,-1436,-560,18716,-881,-10928,-83
7669,-1292,-408,18308,-915,-11238,-81
7670,-984,-432,18384,-999,-11554,-69
7671,-624,-304,18300,-989,-11852,-103
7672,-184,-392,18468,-1008,-12004,-77
7673,356,-316,18540,-993,-12072,-96
7674,616,-420,18436,-980,-12062,-115
7675,1156,-236,18572,-955,-11933,-102
7676,1732,-276,18704,-1003,-11769,-92
7677,1648,-124,18432,-970,-11579,-121
7678,2296,-408,18400,-1005,-11344,-130
7679,2380,-600,18288,-913,-11012,-154
7680,2832,-176,18180,-989,-10563,-121
7681,3336,-316,18600,-995,-10288,-110
7682,3444,-448,18296,-974,-9860,-82
7683,4056,-348,18460,-981,-9392,-93
7684,4264,-424,18504,-934,-8932,-67
7685,4552,-476,18080,-994,-8228,8
7686,4920,-432,18208,-905,-7575,76
7687,5300,-412,18232,-818,-6882,201
7688,5580,-588,18220,-842,-6162,347
7689,6012,-584,18076,-834,-5371,585
7690,6212,-540,17868,-762,-4437,794
7691,5328,-520,17220,-666,-3428,515
7692,7228,172,20132,-787,-811,59
7693,5828,-456,17996,-891,-115,-406
7694,6188,-324,17628,-1026,518,-131
7695,5520,-620,17240,-833,2004,308
7696,5900,-280,18088,-574,2940,-218
7697,5868,-548,18508,-718,4271,-354
7698,5876,-604,18268,-884,5014,-100
7699,4936,-484,17916,-854,5976,-117
7700,4864,-304,18088,-684,6825,-282
7701,4840,-244,18452,-596,7454,-182
7702,4180,-376,18360,-730,8020,-48
7703,3744,-584,18172,-736,8514,-117
7704,3732,-516,18228,-639,8968,-114
7705,3624,-612,18440,-597,9291,-6
7706,3268,-448,18500,-700,9665,-34
7707,2836,-308,18456,-735,10005,-80
7708,2792,-268,18424,-643,10238,-80
7709,2224,-464,18448,-590,10490,-70
7710,1924,-268,18700,-635,10664,-78
7711,1596,-464,18400,-720,10737,-87
7712,1064,-372,18236,-694,10770,-83
7713,932,-448,18508,-611,10696,-104
7714,608,-480,18652,-636,10507,-93
7715,324,-340,18624,-680,10358,-101
7716,-224,-500,18540,-702,10074,-79
7717,-344,-384,18596,-631,9818,-113
7718,-512,-352,18672,-613,9526,-126
7719,-772,-380,18696,-662,9154,-84
7720,-856,-312,18436,-693,8916,-68
7721,-1240,-436,18524,-706,8578,-84
7722,-1304,-332,18672,-655,8281,-125
7723,-1432,-216,18704,-688,7975,-84
7724,-1812,-336,18660,-676,7508,-96
7725,-2056,-440,18772,-671,7156,-90
7726,-2148,-324,18568,-705,6709,-79
7727,-2272,-464,18564,-705,6257,-74
7728,-2436,-372,18536,-818,5818,-79
7729,-2508,-392,18548,-780,5297,-73
7730,-2720,-204,18692,-746,4859,-77
7731,-2724,-352,18420,-778,4391,-69
7732,-2984,-304,18520,-797,3917,-69
7733,-2884,-356,18640,-823,3444,-86
7734,-3148,-468,18620,-801,2914,-87
7735,-3088,-148,18656,-878,2456,-70
7736,-3396,-296,18544,-760,1823,-76
7737,-3468,-420,18556,-800,1197,-58
7738,-3552,-356,18604,-791,614,-76
7739,-3388,-364,18380,-803,-37,-79
7740,-3304,-308,18488,-845,-655,-78
7741,-3308,-420,18412,-865,-1229,-90
7742,-3112,-360,18496,-853,-1801,-89
7743,-3044,-312,18512,-871,-2308,-109
7744,-3020,-336,18432,-888,-2853,-66
7745,-3040,-392,18420,-875,-3403,-96
7746,-2976,-328,18624,-864,-3941,-85
7747,-2844,-364,18676,-899,-4469,-77
7748,-2924,-496,18496,-903,-5102,-84
7749,-2404,-460,18568,-849,-5586,-82
7750,-2516,-260,18468,-932,-6209,-134
7751,-2264,-304,18632,-906,-6699,-94
7752,-2360,-24,18652,-950,-7160,-96
7753,-2080,-304,18444,-894,-7668,-107
7754,-1920,-384,18492,-900,-8160,-140
7755,-1404,-684,18632,-850,-8612,-68
7756,-1380,-232,18600,-997,-9101,-92
7757,-1060,-344,18616,-980,-9462,-81
7758,-676,-312,18384,-975,-9892,-94
7759,-376,-264,18660,-913,-10150,-110
7760,24,-420,18788,-951,-10385,-88
7761,424,-352,18732,-1034,-10561,-91
7762,536,-424,18284,-997,-10747,-78
7763,1064,-408,18568,-938,-10791,-92
7764,1272,-340,18544,-950,-10794,-103
7765,1528,-312,18612,-1024,-10846,-71
7766,2076,-448,18464,-1010,-10642,-108
7767,2328,-560,18540,-970,-10580,-163
7768,2784,-520,18348,-959,-10300,-103
7769,3020,-432,18116,-1017,-10023,-116
7770,3584,-608,18536,-970,-9479,-144
7771,3732,-232,18404,-966,-9089,-153
7772,4012,-456,18300,-970,-8564,-102
7773,4404,-592,17708,-961,-7972,-96
7774,4752,-432,18472,-1000,-7292,-105
7775,5356,-680,18104,-896,-6318,-92
7776,5612,-536,18368,-941,-5454,-117
7777,5916,-344,18096,-1005,-4454,-84
7778,5872,-488,17896,-981,-3290,-113
7779,6412,-400,18132,-915,-2036,-105
7780,6476,-448,18040,-813,-747,-89
7781,6372,-536,17972,-765,396,-78
7782,6088,-468,17880,-776,1518,-89
7783,5936,-560,17944,-763,2562,-112
7784,5700,-404,18040,-738,3587,-84
7785,5420,-412,18092,-704,4442,-97
7786,5324,-488,18056,-700,5282,-97
7787,5200,-416,18064,-716,6087,-82
